sim_index,route_name,route_type,phase,leg_index,minute_from_start,leg_minute,from_wpt,to_wpt,from_name,to_name,lat_deg,lon_deg,cog_deg,sog_knots,distance_from_start_nm,distance_to_go_nm
291,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,291,32,30,31,Suez26,Alley1,30.55917608399486,32.336959481935736,349.9733901051418,10.0,48.25740102342667,46.58855258211652
292,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,292,33,30,31,Suez26,Alley1,30.561944566707712,32.336390493496,349.9733901051418,10.0,48.42620494781004,46.419748657733145
293,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,293,34,30,31,Suez26,Alley1,30.564713046946462,32.335821472585955,349.9733901051418,10.0,48.59500887219341,46.250944733349776
294,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,29,294,35,30,31,Suez26,Alley1,30.567481524710708,32.3352524192002,349.9733901051418,10.0,48.76381279657679,46.0821408089664
295,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,30,295,0,31,32,Alley1,Suez27,30.57025,32.33468333333333,349.0543494408488,10.0,48.93261672096016,45.913336884583025
296,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,30,296,1,31,32,Alley1,Suez27,30.57284667186829,32.334100062476125,349.0543494408488,10.0,49.09141099192313,45.75454261362006
297,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,30,297,2,31,32,Alley1,Suez27,30.57544334113618,32.333516760385734,349.0543494408488,10.0,49.25020526288609,45.595748342657096
298,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,30,298,3,31,32,Alley1,Suez27,30.578040007803246,32.33293342705728,349.0543494408488,10.0,49.408999533849055,45.43695407169413
299,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,30,299,4,31,32,Alley1,Suez27,30.580636671869108,32.33235006248588,349.0543494408488,10.0,49.56779380481202,45.27815980073117
300,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,31,300,0,32,33,Suez27,Suez28,30.58323333333333,32.33176666666667,356.0305544332209,10.0,49.72658807577499,45.119365529768196
301,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,31,301,1,32,33,Suez27,Suez28,30.585783333656366,32.331561121926,356.0305544332209,10.0,49.88005943183681,44.965894173706374
302,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,31,302,2,32,33,Suez27,Suez28,30.58833333365638,32.331355566370995,356.0305544332209,10.0,50.033530787898634,44.81242281764455
303,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,32,303,0,33,34,Suez28,Suez29,30.59088333333333,32.33115,3.7505180663641795,10.0,50.187002143960456,44.65895146158273
304,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,32,304,1,33,34,Suez28,Suez29,30.593400000421344,32.33134165173328,3.7505180663641795,10.0,50.33842829943118,44.50752530611201
305,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,32,305,2,33,34,Suez28,Suez29,30.59591666722848,32.33153331342115,3.7505180663641795,10.0,50.48985445490191,44.35609915064128
306,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,32,306,3,33,34,Suez28,Suez29,30.598433333754716,32.3317249850651,3.7505180663641795,10.0,50.64128061037263,44.204672995170554
307,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,307,0,34,35,Suez29,Suez30,30.600950000000008,32.331916666666665,11.481456689754111,10.0,50.792706765843356,44.05324683969983
308,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,308,1,34,35,Suez29,Suez30,30.603695362340712,32.332564534006025,11.481456689754111,10.0,50.960905466598724,43.88504813894446
309,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,309,2,34,35,Suez29,Suez30,30.606440721471227,32.333212438069324,11.481456689754111,10.0,51.1291041673541,43.71684943818909
310,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,310,3,34,35,Suez29,Suez30,30.609186077391012,32.33386037886261,11.481456689754111,10.0,51.29730286810947,43.54865073743372
311,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,311,4,34,35,Suez29,Suez30,30.61193143009954,32.33450835639195,11.481456689754111,10.0,51.465501568864845,43.38045203667834
312,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,312,5,34,35,Suez29,Suez30,30.614676779596273,32.335156370663384,11.481456689754111,10.0,51.63370026962021,43.21225333592297
313,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,313,6,34,35,Suez29,Suez30,30.617422125880694,32.33580442168299,11.481456689754111,10.0,51.80189897037558,43.044054635167605
314,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,314,7,34,35,Suez29,Suez30,30.620167468952243,32.336452509456805,11.481456689754111,10.0,51.97009767113096,42.87585593441223
315,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,315,8,34,35,Suez29,Suez30,30.62291280881041,32.3371006339909,11.481456689754111,10.0,52.13829637188633,42.70765723365686
316,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,316,9,34,35,Suez29,Suez30,30.625658145454633,32.33774879529134,11.481456689754111,10.0,52.3064950726417,42.539458532901484
317,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,317,10,34,35,Suez29,Suez30,30.62840347888442,32.338396993364185,11.481456689754111,10.0,52.47469377339707,42.371259832146116
318,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,318,11,34,35,Suez29,Suez30,30.631148809099205,32.33904522821548,11.481456689754111,10.0,52.64289247415244,42.20306113139075
319,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,319,12,34,35,Suez29,Suez30,30.63389413609846,32.339693499851315,11.481456689754111,10.0,52.811091174907816,42.03486243063537
320,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,320,13,34,35,Suez29,Suez30,30.63663945988165,32.340341808277756,11.481456689754111,10.0,52.979289875663184,41.86666372988
321,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,321,14,34,35,Suez29,Suez30,30.639384780448257,32.34099015350085,11.481456689754111,10.0,53.14748857641856,41.69846502912463
322,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,322,15,34,35,Suez29,Suez30,30.642130097797725,32.34163853552666,11.481456689754111,10.0,53.31568727717393,41.53026632836926
323,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,323,16,34,35,Suez29,Suez30,30.644875411929537,32.342286954361285,11.481456689754111,10.0,53.4838859779293,41.36206762761389
324,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,324,17,34,35,Suez29,Suez30,30.64762072284314,32.34293541001075,11.481456689754111,10.0,53.65208467868467,41.193868926858514
325,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,325,18,34,35,Suez29,Suez30,30.650366030538024,32.34358390248118,11.481456689754111,10.0,53.82028337944004,41.025670226103145
326,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,326,19,34,35,Suez29,Suez30,30.653111335013637,32.34423243177859,11.481456689754111,10.0,53.98848208019542,40.85747152534777
327,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,327,20,34,35,Suez29,Suez30,30.65585663626945,32.344880997909094,11.481456689754111,10.0,54.156680780950786,40.6892728245924
328,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,328,21,34,35,Suez29,Suez30,30.65860193430492,32.34552960087874,11.481456689754111,10.0,54.324879481706155,40.52107412383703
329,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,329,22,34,35,Suez29,Suez30,30.661347229119528,32.34617824069362,11.481456689754111,10.0,54.49307818246153,40.352875423081656
330,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,330,23,34,35,Suez29,Suez30,30.664092520712728,32.346826917359785,11.481456689754111,10.0,54.6612768832169,40.18467672232629
331,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,331,24,34,35,Suez29,Suez30,30.66683780908399,32.34747563088333,11.481456689754111,10.0,54.829475583972275,40.01647802157091
332,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,332,25,34,35,Suez29,Suez30,30.669583094232774,32.348124381270324,11.481456689754111,10.0,54.997674284727644,39.84827932081554
333,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,333,26,34,35,Suez29,Suez30,30.672328376158543,32.348773168526854,11.481456689754111,10.0,55.16587298548302,39.68008062006017
334,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,334,27,34,35,Suez29,Suez30,30.675073654860775,32.34942199265899,11.481456689754111,10.0,55.33407168623839,39.5118819193048
335,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,335,28,34,35,Suez29,Suez30,30.677818930338923,32.35007085367282,11.481456689754111,10.0,55.50227038699376,39.34368321854943
336,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,336,29,34,35,Suez29,Suez30,30.68056420259245,32.35071975157442,11.481456689754111,10.0,55.67046908774913,39.175484517794054
337,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,337,30,34,35,Suez29,Suez30,30.68330947162084,32.351368686369874,11.481456689754111,10.0,55.8386677885045,39.007285817038685
338,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,33,338,31,34,35,Suez29,Suez30,30.686054737423532,32.35201765806526,11.481456689754111,10.0,56.00686648925988,38.83908711628331
339,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,34,339,0,35,36,Suez30,Suez31,30.6888,32.352666666666664,1.8702310458255056,10.0,56.175065190015246,38.67088841552794
340,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,34,340,1,35,36,Suez30,Suez31,30.691872222326495,32.35278332590676,1.8702310458255056,10.0,56.35962113769483,38.48633246784836
341,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,34,341,2,35,36,Suez30,Suez31,30.694944444548725,32.35289999257298,1.8702310458255056,10.0,56.544177085374415,38.30177652016877
342,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,35,342,0,36,37,Suez31,Suez32,30.698016666666668,32.35301666666667,353.95275736483285,10.0,56.728733033054006,38.11722057248918
343,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,35,343,1,36,37,Suez31,Suez32,30.701127778903672,32.35263335805289,353.95275736483285,10.0,56.91657091622786,37.929382689315325
344,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,35,344,2,36,37,Suez31,Suez32,30.704238890014853,32.3522500247211,353.95275736483285,10.0,57.10440879940172,37.74154480614147
345,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,36,345,0,37,38,Suez32,Suez33,30.70735,32.351866666666666,345.45702196036353,10.0,57.29224668257557,37.55370692296761
346,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,36,346,1,37,38,Suez32,Suez33,30.7097250059039,32.351150052939055,345.45702196036353,10.0,57.43956333178028,37.40639027376291
347,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,36,347,2,37,38,Suez32,Suez33,30.712100007872234,32.35043340392208,345.45702196036353,10.0,57.58687998098498,37.259073624558205
348,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,36,348,3,37,38,Suez32,Suez33,30.71447500590446,32.34971671961073,345.45702196036353,10.0,57.734196630189686,37.1117569753535
349,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,37,349,0,38,39,Suez33,Suez34,30.716850000000004,32.349,336.98717320165485,10.0,57.88151327939438,36.964440326148804
350,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,37,350,1,38,39,Suez33,Suez34,30.7192883834145,32.347795274300736,336.98717320165485,10.0,58.04057371829797,36.805379887245216
351,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,37,351,2,38,39,Suez33,Suez34,30.72172675570422,32.34659048766898,336.98717320165485,10.0,58.19963415720156,36.64631944834163
352,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,37,352,3,38,39,Suez33,Suez34,30.72416511686754,32.34538564009604,336.98717320165485,10.0,58.358694596105146,36.48725900943804
353,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,37,353,4,38,39,Suez33,Suez34,30.7266034669028,32.344180731573175,336.98717320165485,10.0,58.51775503500873,36.328198570534454
354,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,37,354,5,38,39,Suez33,Suez34,30.729041805808365,32.3429757620917,336.98717320165485,10.0,58.67681547391232,36.169138131630866
355,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,37,355,6,38,39,Suez33,Suez34,30.731480133582608,32.34177073164288,336.98717320165485,10.0,58.83587591281591,36.01007769272728
356,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,37,356,7,38,39,Suez33,Suez34,30.733918450223857,32.340565640218024,336.98717320165485,10.0,58.994936351719495,35.85101725382369
357,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,37,357,8,38,39,Suez33,Suez34,30.736356755730487,32.3393604878084,336.98717320165485,10.0,59.15399679062308,35.691956814920104
358,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,37,358,9,38,39,Suez33,Suez34,30.73879505010086,32.338155274405295,336.98717320165485,10.0,59.31305722952667,35.53289637601652
359,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,359,0,39,40,Suez34,Suez35,30.74123333333333,32.33695,346.4613416432864,10.0,59.47211766843026,35.37383593711293
360,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,360,1,39,40,Suez34,Suez35,30.74391602210031,32.336198398673254,346.4613416432864,10.0,59.637791367734216,35.20816223780897
361,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,361,2,39,40,Suez34,Suez35,30.746598706535227,32.33544675548225,346.4613416432864,10.0,59.80346506703818,35.042488538505005
362,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,362,3,39,40,Suez34,Suez35,30.74928138663739,32.33469507042029,346.4613416432864,10.0,59.96913876634214,34.876814839201046
363,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,363,4,39,40,Suez34,Suez35,30.75196406240606,32.33394334348061,346.4613416432864,10.0,60.13481246564611,34.71114113989708
364,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,364,5,39,40,Suez34,Suez35,30.754646733840566,32.3331915746565,346.4613416432864,10.0,60.300486164950065,34.54546744059312
365,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,365,6,39,40,Suez34,Suez35,30.75732940094019,32.33243976394123,346.4613416432864,10.0,60.46615986425403,34.379793741289156
366,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,366,7,39,40,Suez34,Suez35,30.760012063704224,32.331687911328075,346.4613416432864,10.0,60.63183356355799,34.2141200419852
367,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,367,8,39,40,Suez34,Suez35,30.76269472213199,32.3309360168103,346.4613416432864,10.0,60.797507262861956,34.04844634268123
368,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,368,9,39,40,Suez34,Suez35,30.76537737622276,32.33018408038115,346.4613416432864,10.0,60.963180962165914,33.88277264337727
369,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,369,10,39,40,Suez34,Suez35,30.768060025975828,32.329432102033934,346.4613416432864,10.0,61.12885466146987,33.717098944073314
370,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,370,11,39,40,Suez34,Suez35,30.770742671390504,32.32868008176189,346.4613416432864,10.0,61.29452836077384,33.55142524476935
371,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,371,12,39,40,Suez34,Suez35,30.773425312466077,32.32792801955827,346.4613416432864,10.0,61.4602020600778,33.38575154546539
372,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,372,13,39,40,Suez34,Suez35,30.77610794920185,32.32717591541637,346.4613416432864,10.0,61.62587575938176,33.22007784616142
373,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,373,14,39,40,Suez34,Suez35,30.778790581597114,32.32642376932943,346.4613416432864,10.0,61.79154945868572,33.054404146857465
374,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,374,15,39,40,Suez34,Suez35,30.781473209651157,32.32567158129072,346.4613416432864,10.0,61.95722315798969,32.8887304475535
375,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,375,16,39,40,Suez34,Suez35,30.784155833363286,32.32491935129349,346.4613416432864,10.0,62.12289685729365,32.72305674824954
376,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,376,17,39,40,Suez34,Suez35,30.786838452732788,32.324167079331005,346.4613416432864,10.0,62.28857055659761,32.557383048945574
377,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,377,18,39,40,Suez34,Suez35,30.789521067758972,32.32341476539653,346.4613416432864,10.0,62.45424425590157,32.391709349641616
378,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,378,19,39,40,Suez34,Suez35,30.792203678441112,32.32266240948331,346.4613416432864,10.0,62.61991795520554,32.22603565033765
379,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,379,20,39,40,Suez34,Suez35,30.79488628477852,32.321910011584606,346.4613416432864,10.0,62.785591654509496,32.06036195103369
380,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,380,21,39,40,Suez34,Suez35,30.797568886770485,32.32115757169367,346.4613416432864,10.0,62.951265353813454,31.894688251729733
381,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,381,22,39,40,Suez34,Suez35,30.8002514844163,32.32040508980376,346.4613416432864,10.0,63.11693905311742,31.729014552425767
382,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,38,382,23,39,40,Suez34,Suez35,30.80293407771526,32.31965256590811,346.4613416432864,10.0,63.28261275242138,31.563340853121808
383,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,39,383,0,40,41,Suez35,Suez36,30.805616666666662,32.31889999999999,354.3200481752743,10.0,63.448286451725345,31.397667153817842
384,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,39,384,1,40,41,Suez35,Suez36,30.808638889829396,32.31855002201897,354.3200481752743,10.0,63.63063743587175,31.21531616967144
385,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,39,385,2,40,41,Suez35,Suez36,30.811661112051674,32.318200022020314,354.3200481752743,10.0,63.81298842001815,31.032965185525036
386,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,386,0,41,42,Suez36,Suez37,30.81468333333333,32.31785,358.3333552885607,10.0,63.995339404164554,30.850614201378633
387,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,387,1,41,42,Suez36,Suez37,30.817450003460646,32.31775626402857,358.3333552885607,10.0,64.16152184703829,30.6844317585049
388,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,388,2,41,42,Suez36,Suez37,30.82021667352049,32.31766252265684,358.3333552885607,10.0,64.32770428991202,30.518249315631166
389,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,389,3,41,42,Suez36,Suez37,30.822983343512856,32.317568775883906,358.3333552885607,10.0,64.49388673278575,30.352066872757433
390,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,390,4,41,42,Suez36,Suez37,30.82575001343772,32.317475023708866,358.3333552885607,10.0,64.66006917565949,30.1858844298837
391,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,391,5,41,42,Suez36,Suez37,30.82851668329508,32.31738126613082,358.3333552885607,10.0,64.82625161853322,30.019701987009967
392,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,392,6,41,42,Suez36,Suez37,30.83128335308492,32.31728750314887,358.3333552885607,10.0,64.99243406140695,29.853519544136233
393,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,393,7,41,42,Suez36,Suez37,30.834050022807215,32.317193734762085,358.3333552885607,10.0,65.15861650428069,29.6873371012625
394,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,394,8,41,42,Suez36,Suez37,30.836816692461984,32.31709996096959,358.3333552885607,10.0,65.32479894715442,29.521154658388767
395,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,395,9,41,42,Suez36,Suez37,30.839583362049193,32.317006181770466,358.3333552885607,10.0,65.49098139002815,29.354972215515033
396,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,396,10,41,42,Suez36,Suez37,30.842350031568845,32.31691239716381,358.3333552885607,10.0,65.65716383290189,29.1887897726413
397,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,397,11,41,42,Suez36,Suez37,30.845116701020906,32.316818607148726,358.3333552885607,10.0,65.82334627577562,29.022607329767567
398,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,398,12,41,42,Suez36,Suez37,30.8478833704054,32.316724811724285,358.3333552885607,10.0,65.98952871864935,28.856424886893834
399,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,399,13,41,42,Suez36,Suez37,30.850650039722282,32.31663101088961,358.3333552885607,10.0,66.15571116152309,28.6902424440201
400,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,400,14,41,42,Suez36,Suez37,30.853416708971558,32.31653720464378,358.3333552885607,10.0,66.32189360439682,28.524060001146367
401,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,401,15,41,42,Suez36,Suez37,30.85618337815321,32.31644339298589,358.3333552885607,10.0,66.48807604727055,28.357877558272634
402,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,402,16,41,42,Suez36,Suez37,30.858950047267225,32.316349575915034,358.3333552885607,10.0,66.65425849014429,28.1916951153989
403,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,403,17,41,42,Suez36,Suez37,30.861716716313616,32.31625575343031,358.3333552885607,10.0,66.82044093301802,28.025512672525167
404,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,404,18,41,42,Suez36,Suez37,30.864483385292335,32.316161925530814,358.3333552885607,10.0,66.98662337589175,27.859330229651434
405,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,405,19,41,42,Suez36,Suez37,30.867250054203385,32.31606809221564,358.3333552885607,10.0,67.15280581876549,27.6931477867777
406,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,406,20,41,42,Suez36,Suez37,30.870016723046767,32.315974253483866,358.3333552885607,10.0,67.31898826163922,27.526965343903967
407,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,407,21,41,42,Suez36,Suez37,30.872783391822463,32.3158804093346,358.3333552885607,10.0,67.48517070451295,27.360782901030234
408,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,408,22,41,42,Suez36,Suez37,30.875550060530454,32.31578655976694,358.3333552885607,10.0,67.65135314738669,27.1946004581565
409,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,409,23,41,42,Suez36,Suez37,30.87831672917073,32.315692704779956,358.3333552885607,10.0,67.81753559026042,27.028418015282767
410,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,410,24,41,42,Suez36,Suez37,30.88108339774329,32.31559884437278,358.3333552885607,10.0,67.98371803313415,26.862235572409034
411,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,411,25,41,42,Suez36,Suez37,30.88385006624811,32.31550497854447,358.3333552885607,10.0,68.1499004760079,26.696053129535287
412,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,412,26,41,42,Suez36,Suez37,30.886616734685184,32.315411107294125,358.3333552885607,10.0,68.31608291888162,26.529870686661567
413,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,413,27,41,42,Suez36,Suez37,30.8893834030545,32.31531723062085,358.3333552885607,10.0,68.48226536175537,26.36368824378782
414,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,414,28,41,42,Suez36,Suez37,30.892150071356046,32.31522334852372,358.3333552885607,10.0,68.6484478046291,26.197505800914087
415,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,415,29,41,42,Suez36,Suez37,30.894916739589817,32.31512946100185,358.3333552885607,10.0,68.81463024750283,26.031323358040353
416,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,416,30,41,42,Suez36,Suez37,30.897683407755796,32.31503556805431,358.3333552885607,10.0,68.98081269037657,25.86514091516662
417,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,417,31,41,42,Suez36,Suez37,30.900450075853975,32.31494166968021,358.3333552885607,10.0,69.1469951332503,25.698958472292887
418,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,418,32,41,42,Suez36,Suez37,30.903216743884336,32.31484776587863,358.3333552885607,10.0,69.31317757612403,25.532776029419153
419,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,419,33,41,42,Suez36,Suez37,30.90598341184687,32.31475385664866,358.3333552885607,10.0,69.47936001899777,25.36659358654542
420,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,420,34,41,42,Suez36,Suez37,30.908750079741573,32.314659941989405,358.3333552885607,10.0,69.6455424618715,25.200411143671687
421,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,421,35,41,42,Suez36,Suez37,30.911516747568424,32.31456602189995,358.3333552885607,10.0,69.81172490474523,25.034228700797954
422,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,422,36,41,42,Suez36,Suez37,30.91428341532743,32.31447209637937,358.3333552885607,10.0,69.97790734761897,24.86804625792422
423,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,423,37,41,42,Suez36,Suez37,30.917050083018545,32.314378165426774,358.3333552885607,10.0,70.1440897904927,24.701863815050487
424,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,424,38,41,42,Suez36,Suez37,30.91981675064179,32.31428422904125,358.3333552885607,10.0,70.31027223336643,24.535681372176754
425,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,425,39,41,42,Suez36,Suez37,30.922583418197135,32.314190287221884,358.3333552885607,10.0,70.47645467624017,24.36949892930302
426,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,426,40,41,42,Suez36,Suez37,30.925350085684585,32.314096339967776,358.3333552885607,10.0,70.6426371191139,24.203316486429287
427,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,427,41,41,42,Suez36,Suez37,30.928116753104106,32.31400238727801,358.3333552885607,10.0,70.80881956198763,24.037134043555554
428,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,428,42,41,42,Suez36,Suez37,30.930883420455707,32.31390842915167,358.3333552885607,10.0,70.97500200486137,23.87095160068182
429,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,429,43,41,42,Suez36,Suez37,30.93365008773937,32.313814465587846,358.3333552885607,10.0,71.1411844477351,23.704769157808087
430,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,430,44,41,42,Suez36,Suez37,30.936416754955076,32.313720496585645,358.3333552885607,10.0,71.30736689060883,23.538586714934354
431,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,431,45,41,42,Suez36,Suez37,30.93918342210283,32.31362652214414,358.3333552885607,10.0,71.47354933348257,23.37240427206062
432,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,432,46,41,42,Suez36,Suez37,30.941950089182615,32.31353254226244,358.3333552885607,10.0,71.6397317763563,23.206221829186887
433,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,433,47,41,42,Suez36,Suez37,30.944716756194406,32.31343855693961,358.3333552885607,10.0,71.80591421923003,23.040039386313154
434,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,434,48,41,42,Suez36,Suez37,30.947483423138202,32.31334456617475,358.3333552885607,10.0,71.97209666210377,22.87385694343942
435,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,435,49,41,42,Suez36,Suez37,30.95025009001399,32.31325056996695,358.3333552885607,10.0,72.1382791049775,22.707674500565687
436,SUEZ CANAL NB,SEA,PILOT_TO_PILOT,40,436,50,41,42,Suez36,Suez37,30.953016756821757,32.31315656831529,358.3333552885607,10.0,72.30446154785123,22.541492057691954
